日期,销售额,订单数,客单价,类别,渠道
2024-10-14,17137.36,110,155.79,图书,线上
2024-10-14,22128.12,127,174.24,图书,线下
2024-10-14,15047.09,83,181.29,图书,小程序
2024-10-14,14348.07,96,149.46,图书,APP
2024-10-14,10882.22,147,74.03,家居,线上
2024-10-14,7766.92,24,323.62,家居,线下
2024-10-14,22504.29,58,388.0,家居,小程序
2024-10-14,17258.92,116,148.78,家居,APP
2024-10-14,11221.34,122,91.98,食品,线上
2024-10-14,14218.35,63,225.69,食品,线下
2024-10-14,15628.98,110,142.08,食品,小程序
2024-10-14,14959.86,44,340.0,食品,APP
2024-10-14,7044.47,134,52.57,美妆,线上
2024-10-14,8237.53,149,55.29,美妆,线下
2024-10-14,15294.16,61,250.72,美妆,小程序
2024-10-14,10764.05,77,139.79,美妆,APP
2024-10-15,15525.48,131,118.52,电子产品,线上
2024-10-15,15997.81,22,727.17,电子产品,线下
2024-10-15,18469.98,96,192.4,电子产品,小程序
2024-10-15,20703.11,25,828.12,电子产品,APP
2024-10-15,12660.4,141,89.79,服装,线上
2024-10-15,7153.4,125,57.23,服装,线下
2024-10-15,12259.66,97,126.39,服装,小程序
2024-10-15,5700.02,132,43.18,服装,APP
2024-10-15,15010.91,121,124.06,图书,线上
2024-10-15,13377.69,20,668.88,图书,线下
2024-10-15,14631.15,137,106.8,图书,小程序
2024-10-15,10145.66,147,69.02,图书,APP
2024-10-15,9196.96,110,83.61,家居,线上
2024-10-15,17041.7,92,185.24,家居,线下
2024-10-15,11942.29,39,306.21,家居,小程序
2024-10-15,21923.77,69,317.74,家居,APP
2024-10-15,19175.48,149,128.69,食品,线上
2024-10-15,19981.53,48,416.28,食品,线下
2024-10-15,12039.29,82,146.82,食品,小程序
2024-10-15,9817.46,137,71.66,食品,APP
2024-10-15,14007.14,107,130.91,美妆,线上
2024-10-15,8310.76,47,176.82,美妆,线下
2024-10-15,22718.55,94,241.69,美妆,小程序
2024-10-15,18696.02,27,692.45,美妆,APP
2024-10-16,9424.15,100,94.24,电子产品,线上
2024-10-16,4753.52,62,76.67,电子产品,线下
2024-10-16,16697.93,120,139.15,电子产品,小程序
2024-10-16,20593.23,103,199.93,电子产品,APP
2024-10-16,22221.43,50,444.43,服装,线上
2024-10-16,19858.93,28,709.25,服装,线下
2024-10-16,7573.15,55,137.69,服装,小程序
2024-10-16,22154.24,30,738.47,服装,APP
2024-10-16,11829.23,94,125.84,图书,线上
2024-10-16,14685.79,35,419.59,图书,线下
2024-10-16,4903.54,65,75.44,图书,小程序
2024-10-16,9521.79,84,113.35,图书,APP
2024-10-16,11131.62,46,241.99,家居,线上
2024-10-16,18660.44,20,933.02,家居,线下
2024-10-16,14748.07,68,216.88,家居,小程序
2024-10-16,20576.69,30,685.89,家居,APP
2024-10-16,10606.85,98,108.23,食品,线上
2024-10-16,16768.83,80,209.61,食品,线下
2024-10-16,15892.61,141,112.71,食品,小程序
2024-10-16,9363.61,47,199.23,食品,APP
2024-10-16,14694.12,126,116.62,美妆,线上
2024-10-16,22576.2,80,282.2,美妆,线下
2024-10-16,4839.35,134,36.11,美妆,小程序
2024-10-16,18992.07,23,825.74,美妆,APP
2024-10-17,5459.76,74,73.78,电子产品,线上
2024-10-17,5435.54,108,50.33,电子产品,线下
2024-10-17,17820.7,123,144.88,电子产品,小程序
2024-10-17,6462.28,111,58.22,电子产品,APP
2024-10-17,16440.27,24,685.01,服装,线上
2024-10-17,21328.2,111,192.15,服装,线下
2024-10-17,11707.81,44,266.09,服装,小程序
2024-10-17,14840.58,69,215.08,服装,APP
2024-10-17,19754.2,95,207.94,图书,线上
2024-10-17,12526.85,33,379.6,图书,线下
2024-10-17,13824.74,142,97.36,图书,小程序
2024-10-17,21380.0,24,890.83,图书,APP
2024-10-17,16597.83,140,118.56,家居,线上
2024-10-17,7567.53,28,270.27,家居,线下
2024-10-17,5165.63,72,71.74,家居,小程序
2024-10-17,12448.49,51,244.09,家居,APP
2024-10-17,5466.42,89,61.42,食品,线上
2024-10-17,21470.98,97,221.35,食品,线下
2024-10-17,22035.98,84,262.33,食品,小程序
2024-10-17,7007.88,31,226.06,食品,APP
2024-10-17,11817.87,90,131.31,美妆,线上
2024-10-17,16811.59,128,131.34,美妆,线下
2024-10-17,14852.84,122,121.74,美妆,小程序
2024-10-17,19626.21,115,170.66,美妆,APP
2024-10-18,7651.48,29,263.84,电子产品,线上
2024-10-18,11580.11,52,222.69,电子产品,线下
2024-10-18,6766.04,108,62.65,电子产品,小程序
2024-10-18,15886.05,131,121.27,电子产品,APP
2024-10-18,20699.38,55,376.35,服装,线上
2024-10-18,10429.1,128,81.48,服装,线下
2024-10-18,18778.85,67,280.28,服装,小程序
2024-10-18,21929.61,66,332.27,服装,APP
2024-10-18,6914.61,22,314.3,图书,线上
2024-10-18,10730.83,75,143.08,图书,线下
2024-10-18,21799.19,95,229.47,图书,小程序
2024-10-18,12719.01,27,471.07,图书,APP
2024-10-18,9381.32,98,95.73,家居,线上
2024-10-18,13471.99,119,113.21,家居,线下
2024-10-18,10210.48,93,109.79,家居,小程序
2024-10-18,17240.86,103,167.39,家居,APP
2024-10-18,11479.32,77,149.08,食品,线上
2024-10-18,15692.39,103,152.35,食品,线下
2024-10-18,7760.08,79,98.23,食品,小程序
2024-10-18,14467.58,100,144.68,食品,APP
2024-10-18,4723.8,40,118.09,美妆,线上
2024-10-18,22492.33,93,241.85,美妆,线下
2024-10-18,10753.55,109,98.66,美妆,小程序
2024-10-18,8635.08,62,139.28,美妆,APP
2024-10-19,17623.46,34,518.34,电子产品,线上
2024-10-19,4691.93,83,56.53,电子产品,线下
2024-10-19,11934.96,67,178.13,电子产品,小程序
2024-10-19,22160.99,37,598.95,电子产品,APP
2024-10-19,21842.25,140,156.02,服装,线上
2024-10-19,9016.77,56,161.01,服装,线下
2024-10-19,16360.12,138,118.55,服装,小程序
2024-10-19,13792.05,128,107.75,服装,APP
2024-10-19,18936.34,83,228.15,图书,线上
2024-10-19,16067.08,102,157.52,图书,线下
2024-10-19,17824.39,102,174.75,图书,小程序
2024-10-19,14893.9,63,236.41,图书,APP
2024-10-19,7981.72,98,81.45,家居,线上
2024-10-19,7784.77,108,72.08,家居,线下
2024-10-19,7222.31,100,72.22,家居,小程序
2024-10-19,6508.49,49,132.83,家居,APP
2024-10-19,22735.04,103,220.73,食品,线上
2024-10-19,13692.04,41,333.95,食品,线下
2024-10-19,12939.57,34,380.58,食品,小程序
2024-10-19,10853.35,33,328.89,食品,APP
2024-10-19,14429.92,32,450.94,美妆,线上
2024-10-19,11358.7,43,264.16,美妆,线下
2024-10-19,9414.94,136,69.23,美妆,小程序
2024-10-19,10321.19,140,73.72,美妆,APP
2024-10-20,8933.17,113,79.05,电子产品,线上
2024-10-20,16527.02,111,148.89,电子产品,线下
2024-10-20,19014.52,96,198.07,电子产品,小程序
2024-10-20,12802.36,95,134.76,电子产品,APP
2024-10-20,6735.11,138,48.81,服装,线上
2024-10-20,6864.32,96,71.5,服装,线下
2024-10-20,17711.72,137,129.28,服装,小程序
2024-10-20,8358.82,94,88.92,服装,APP
2024-10-20,20409.92,72,283.47,图书,线上
2024-10-20,5331.16,79,67.48,图书,线下
2024-10-20,13731.72,27,508.58,图书,小程序
2024-10-20,8782.98,51,172.22,图书,APP
2024-10-20,14503.94,127,114.2,家居,线上
2024-10-20,6195.96,37,167.46,家居,线下
2024-10-20,17452.33,81,215.46,家居,小程序
2024-10-20,20002.48,66,303.07,家居,APP
2024-10-20,12593.38,29,434.25,食品,线上
2024-10-20,14190.16,149,95.24,食品,线下
2024-10-20,14598.73,64,228.11,食品,小程序
2024-10-20,19753.02,37,533.87,食品,APP
2024-10-20,11207.85,64,175.12,美妆,线上
2024-10-20,13575.28,141,96.28,美妆,线下
2024-10-20,8300.43,93,89.25,美妆,小程序
2024-10-20,20034.32,131,152.93,美妆,APP
2024-10-21,8104.26,36,225.12,电子产品,线上
2024-10-21,10522.84,51,206.33,电子产品,线下
2024-10-21,12982.56,98,132.48,电子产品,小程序
2024-10-21,12299.47,74,166.21,电子产品,APP
2024-10-21,21973.1,77,285.36,服装,线上
2024-10-21,13682.15,32,427.57,服装,线下
2024-10-21,6564.9,47,139.68,服装,小程序
2024-10-21,11321.76,142,79.73,服装,APP
2024-10-21,8179.65,91,89.89,图书,线上
2024-10-21,20904.39,147,142.21,图书,线下
2024-10-21,6305.22,142,44.4,图书,小程序
2024-10-21,12936.29,116,111.52,图书,APP
2024-10-21,22102.58,121,182.67,家居,线上
2024-10-21,15665.83,36,435.16,家居,线下
2024-10-21,23100.24,77,300.0,家居,小程序
2024-10-21,8588.8,121,70.98,家居,APP
2024-10-21,7218.99,85,84.93,食品,线上
2024-10-21,21264.86,130,163.58,食品,线下
2024-10-21,9561.66,107,89.36,食品,小程序
2024-10-21,5652.25,27,209.34,食品,APP
2024-10-21,17545.38,48,365.53,美妆,线上
2024-10-21,5569.44,107,52.05,美妆,线下
2024-10-21,13627.23,24,567.8,美妆,小程序
2024-10-21,14590.9,79,184.69,美妆,APP
2024-10-22,20302.59,107,189.74,电子产品,线上
2024-10-22,7758.39,41,189.23,电子产品,线下
2024-10-22,14820.15,124,119.52,电子产品,小程序
2024-10-22,17131.74,94,182.25,电子产品,APP
2024-10-22,21651.68,63,343.68,服装,线上
2024-10-22,16887.58,119,141.91,服装,线下
2024-10-22,9881.36,96,102.93,服装,小程序
2024-10-22,16300.67,137,118.98,服装,APP
2024-10-22,15617.81,132,118.32,图书,线上
2024-10-22,7889.11,114,69.2,图书,线下
2024-10-22,20138.03,145,138.88,图书,小程序
2024-10-22,10850.07,109,99.54,图书,APP
2024-10-22,18831.89,52,362.15,家居,线上
2024-10-22,22417.64,48,467.03,家居,线下
2024-10-22,20488.74,33,620.87,家居,小程序
2024-10-22,8047.64,38,211.78,家居,APP
2024-10-22,12959.99,138,93.91,食品,线上
2024-10-22,18398.6,38,484.17,食品,线下
2024-10-22,20065.21,96,209.01,食品,小程序
2024-10-22,14604.75,68,214.78,食品,APP
2024-10-22,16676.56,135,123.53,美妆,线上
2024-10-22,21541.25,138,156.1,美妆,线下
2024-10-22,4957.95,104,47.67,美妆,小程序
2024-10-22,18763.99,96,195.46,美妆,APP
2024-10-23,21953.69,87,252.34,电子产品,线上
2024-10-23,22133.26,45,491.85,电子产品,线下
2024-10-23,19581.21,72,271.96,电子产品,小程序
2024-10-23,12718.64,60,211.98,电子产品,APP
2024-10-23,14556.77,120,121.31,服装,线上
2024-10-23,23199.07,46,504.33,服装,线下
2024-10-23,6270.31,75,83.6,服装,小程序
2024-10-23,16724.5,73,229.1,服装,APP
2024-10-23,14652.62,107,136.94,图书,线上
2024-10-23,18867.15,49,385.04,图书,线下
2024-10-23,19307.3,82,235.45,图书,小程序
2024-10-23,16188.97,145,111.65,图书,APP
2024-10-23,20416.96,40,510.42,家居,线上
2024-10-23,9887.55,106,93.28,家居,线下
2024-10-23,15561.62,25,622.46,家居,小程序
2024-10-23,18601.7,62,300.03,家居,APP
2024-10-23,20400.06,133,153.38,食品,线上
2024-10-23,13519.96,32,422.5,食品,线下
2024-10-23,11682.11,57,204.95,食品,小程序
2024-10-23,15257.27,128,119.2,食品,APP
2024-10-23,22117.66,73,302.98,美妆,线上
2024-10-23,8869.03,115,77.12,美妆,线下
2024-10-23,6391.39,100,63.91,美妆,小程序
2024-10-23,18726.45,25,749.06,美妆,APP
2024-10-24,18993.06,138,137.63,电子产品,线上
2024-10-24,22900.04,23,995.65,电子产品,线下
2024-10-24,19262.64,101,190.72,电子产品,小程序
2024-10-24,8416.68,121,69.56,电子产品,APP
2024-10-24,5104.46,51,100.09,服装,线上
2024-10-24,7030.82,81,86.8,服装,线下
2024-10-24,19611.71,40,490.29,服装,小程序
2024-10-24,4924.09,52,94.69,服装,APP
2024-10-24,20851.39,141,147.88,图书,线上
2024-10-24,10538.34,100,105.38,图书,线下
2024-10-24,11336.0,82,138.24,图书,小程序
2024-10-24,18406.23,30,613.54,图书,APP
2024-10-24,15578.87,103,151.25,家居,线上
2024-10-24,20350.73,45,452.24,家居,线下
2024-10-24,20903.46,51,409.87,家居,小程序
2024-10-24,5534.43,103,53.73,家居,APP
2024-10-24,5880.06,54,108.89,食品,线上
2024-10-24,10386.39,138,75.26,食品,线下
2024-10-24,8632.7,37,233.32,食品,小程序
2024-10-24,21852.44,147,148.66,食品,APP
2024-10-24,8614.88,122,70.61,美妆,线上
2024-10-24,7371.15,132,55.84,美妆,线下
2024-10-24,6217.91,109,57.05,美妆,小程序
2024-10-24,14362.94,122,117.73,美妆,APP
2024-10-25,15536.08,73,212.82,电子产品,线上
2024-10-25,11452.1,35,327.2,电子产品,线下
2024-10-25,18117.32,105,172.55,电子产品,小程序
2024-10-25,15084.3,130,116.03,电子产品,APP
2024-10-25,6461.38,94,68.74,服装,线上
2024-10-25,13296.13,83,160.19,服装,线下
2024-10-25,6377.86,105,60.74,服装,小程序
2024-10-25,21087.65,116,181.79,服装,APP
2024-10-25,9291.25,144,64.52,图书,线上
2024-10-25,15531.33,111,139.92,图书,线下
2024-10-25,11328.46,49,231.19,图书,小程序
2024-10-25,6668.58,94,70.94,图书,APP
2024-10-25,9418.27,30,313.94,家居,线上
2024-10-25,17276.49,150,115.18,家居,线下
2024-10-25,22041.42,140,157.44,家居,小程序
2024-10-25,13975.71,136,102.76,家居,APP
2024-10-25,5281.01,60,88.02,食品,线上
2024-10-25,15087.14,127,118.8,食品,线下
2024-10-25,23669.45,116,204.05,食品,小程序
2024-10-25,12527.19,107,117.08,食品,APP
2024-10-25,22100.26,95,232.63,美妆,线上
2024-10-25,8108.13,41,197.76,美妆,线下
2024-10-25,11916.87,85,140.2,美妆,小程序
2024-10-25,9614.29,125,76.91,美妆,APP
2024-10-26,6224.66,46,135.32,电子产品,线上
2024-10-26,16649.97,138,120.65,电子产品,线下
2024-10-26,23044.36,102,225.93,电子产品,小程序
2024-10-26,16862.59,72,234.2,电子产品,APP
2024-10-26,11146.89,96,116.11,服装,线上
2024-10-26,12573.37,87,144.52,服装,线下
2024-10-26,5582.45,115,48.54,服装,小程序
2024-10-26,23128.9,29,797.55,服装,APP
2024-10-26,8366.6,20,418.33,图书,线上
2024-10-26,7346.0,74,99.27,图书,线下
2024-10-26,4923.26,56,87.92,图书,小程序
2024-10-26,14041.38,73,192.35,图书,APP
2024-10-26,12814.05,150,85.43,家居,线上
2024-10-26,21394.77,87,245.92,家居,线下
2024-10-26,16846.46,89,189.29,家居,小程序
2024-10-26,13406.25,78,171.88,家居,APP
2024-10-26,16050.0,74,216.89,食品,线上
2024-10-26,22427.99,125,179.42,食品,线下
2024-10-26,15728.89,31,507.38,食品,小程序
2024-10-26,12741.01,122,104.43,食品,APP
2024-10-26,9724.19,20,486.21,美妆,线上
2024-10-26,15624.72,64,244.14,美妆,线下
2024-10-26,14404.52,91,158.29,美妆,小程序
2024-10-26,22655.2,150,151.03,美妆,APP
2024-10-27,13481.16,89,151.47,电子产品,线上
2024-10-27,21459.17,109,196.87,电子产品,线下
2024-10-27,6926.49,80,86.58,电子产品,小程序
2024-10-27,20693.37,104,198.97,电子产品,APP
2024-10-27,15075.38,136,110.85,服装,线上
2024-10-27,7383.92,145,50.92,服装,线下
2024-10-27,7144.69,88,81.19,服装,小程序
2024-10-27,21786.41,25,871.46,服装,APP
2024-10-27,17069.12,128,133.35,图书,线上
2024-10-27,20212.68,50,404.25,图书,线下
2024-10-27,19883.32,118,168.5,图书,小程序
2024-10-27,20846.21,89,234.23,图书,APP
2024-10-27,19631.13,28,701.11,家居,线上
2024-10-27,8672.24,73,118.8,家居,线下
2024-10-27,16090.0,36,446.94,家居,小程序
2024-10-27,14493.9,72,201.3,家居,APP
2024-10-27,15280.93,133,114.89,食品,线上
2024-10-27,17262.36,111,155.52,食品,线下
2024-10-27,23193.86,76,305.18,食品,小程序
2024-10-27,18801.19,74,254.07,食品,APP
2024-10-27,12531.02,141,88.87,美妆,线上
2024-10-27,13388.57,84,159.39,美妆,线下
2024-10-27,6589.77,22,299.54,美妆,小程序
2024-10-27,16365.52,48,340.95,美妆,APP
2024-10-28,22909.22,109,210.18,电子产品,线上
2024-10-28,8513.54,127,67.04,电子产品,线下
2024-10-28,23432.81,67,349.74,电子产品,小程序
2024-10-28,15277.26,121,126.26,电子产品,APP
2024-10-28,7365.06,87,84.66,服装,线上
2024-10-28,19939.0,30,664.63,服装,线下
2024-10-28,22558.49,37,609.69,服装,小程序
2024-10-28,17396.18,63,276.13,服装,APP
2024-10-28,21377.11,79,270.6,图书,线上
2024-10-28,21993.66,28,785.49,图书,线下
2024-10-28,18721.29,111,168.66,图书,小程序
2024-10-28,13456.54,54,249.2,图书,APP
2024-10-28,4945.19,91,54.34,家居,线上
2024-10-28,6078.32,34,178.77,家居,线下
2024-10-28,18396.8,146,126.01,家居,小程序
2024-10-28,18054.55,89,202.86,家居,APP
2024-10-28,6720.58,75,89.61,食品,线上
2024-10-28,7870.89,115,68.44,食品,线下
2024-10-28,23980.63,81,296.06,食品,小程序
2024-10-28,20951.09,39,537.21,食品,APP
2024-10-28,5947.87,143,41.59,美妆,线上
2024-10-28,18537.3,99,187.25,美妆,线下
2024-10-28,6703.01,56,119.7,美妆,小程序
2024-10-28,7575.65,90,84.17,美妆,APP
2024-10-29,15320.63,139,110.22,电子产品,线上
2024-10-29,5367.36,141,38.07,电子产品,线下
2024-10-29,7738.08,119,65.03,电子产品,小程序
2024-10-29,23791.07,124,191.86,电子产品,APP
2024-10-29,8773.55,65,134.98,服装,线上
2024-10-29,12025.06,146,82.36,服装,线下
2024-10-29,21070.71,56,376.26,服装,小程序
2024-10-29,8403.77,23,365.38,服装,APP
2024-10-29,9937.64,74,134.29,图书,线上
2024-10-29,8150.4,45,181.12,图书,线下
2024-10-29,6905.64,33,209.26,图书,小程序
2024-10-29,5507.92,98,56.2,图书,APP
2024-10-29,12206.01,130,93.89,家居,线上
2024-10-29,6738.43,117,57.59,家居,线下
2024-10-29,8974.73,141,63.65,家居,小程序
2024-10-29,5055.49,122,41.44,家居,APP
2024-10-29,13481.05,63,213.98,食品,线上
2024-10-29,5906.27,58,101.83,食品,线下
2024-10-29,19856.11,28,709.15,食品,小程序
2024-10-29,16296.43,80,203.71,食品,APP
2024-10-29,12367.16,126,98.15,美妆,线上
2024-10-29,18744.78,37,506.62,美妆,线下
2024-10-29,15846.54,70,226.38,美妆,小程序
2024-10-29,12721.17,27,471.15,美妆,APP
2024-10-30,5036.77,139,36.24,电子产品,线上
2024-10-30,14061.53,100,140.62,电子产品,线下
2024-10-30,5425.19,44,123.3,电子产品,小程序
2024-10-30,14432.28,54,267.26,电子产品,APP
2024-10-30,11305.44,23,491.54,服装,线上
2024-10-30,5347.15,138,38.75,服装,线下
2024-10-30,9031.9,138,65.45,服装,小程序
2024-10-30,6576.97,28,234.89,服装,APP
2024-10-30,17520.79,63,278.11,图书,线上
2024-10-30,7948.11,47,169.11,图书,线下
2024-10-30,8799.52,117,75.21,图书,小程序
2024-10-30,15816.33,150,105.44,图书,APP
2024-10-30,13999.88,39,358.97,家居,线上
2024-10-30,17535.08,146,120.1,家居,线下
2024-10-30,7604.95,50,152.1,家居,小程序
2024-10-30,5326.9,84,63.42,家居,APP
2024-10-30,10969.78,91,120.55,食品,线上
2024-10-30,19247.65,48,400.99,食品,线下
2024-10-30,24194.05,48,504.04,食品,小程序
2024-10-30,15876.55,37,429.1,食品,APP
2024-10-30,14025.98,21,667.9,美妆,线上
2024-10-30,13654.52,98,139.33,美妆,线下
2024-10-30,9587.74,33,290.54,美妆,小程序
2024-10-30,23892.92,57,419.17,美妆,APP
2024-10-31,20912.09,97,215.59,电子产品,线上
2024-10-31,10565.16,53,199.34,电子产品,线下
2024-10-31,8435.76,56,150.64,电子产品,小程序
2024-10-31,6669.04,121,55.12,电子产品,APP
2024-10-31,5162.54,107,48.25,服装,线上
2024-10-31,8385.51,89,94.22,服装,线下
2024-10-31,19555.82,56,349.21,服装,小程序
2024-10-31,23427.21,24,976.13,服装,APP
2024-10-31,16210.28,98,165.41,图书,线上
2024-10-31,19294.75,134,143.99,图书,线下
2024-10-31,20382.68,141,144.56,图书,小程序
2024-10-31,22045.17,116,190.04,图书,APP
2024-10-31,16865.49,73,231.03,家居,线上
2024-10-31,17981.63,127,141.59,家居,线下
2024-10-31,17342.63,110,157.66,家居,小程序
2024-10-31,11006.15,77,142.94,家居,APP
2024-10-31,22816.4,140,162.97,食品,线上
2024-10-31,12818.49,139,92.22,食品,线下
2024-10-31,16586.43,96,172.78,食品,小程序
2024-10-31,18872.49,26,725.87,食品,APP
2024-10-31,23741.58,54,439.66,美妆,线上
2024-10-31,10121.9,108,93.72,美妆,线下
2024-10-31,20953.11,111,188.77,美妆,小程序
